Date,Open,High,Low,Close,Adj Close,Volume
2019-08-29,3280.000000,3320.000000,3250.000000,3270.000000,2977.208008,23062700
2019-08-30,3250.000000,3280.000000,3160.000000,3220.000000,2931.685059,36603400
2019-09-02,3220.000000,3240.000000,3190.000000,3200.000000,2913.475830,23525000
2019-09-03,3180.000000,3210.000000,3180.000000,3200.000000,2913.475830,26745700
2019-09-04,3170.000000,3210.000000,3150.000000,3150.000000,2867.952637,19491000
2019-09-05,3150.000000,3170.000000,2980.000000,3050.000000,2776.906494,45776000
2019-09-06,3050.000000,3090.000000,2960.000000,3040.000000,2767.802002,30197100
2019-09-09,3040.000000,3040.000000,2880.000000,2900.000000,2640.337402,36782900
2019-09-10,2900.000000,3120.000000,2860.000000,3110.000000,2831.534424,39985100
2019-09-11,3110.000000,3200.000000,3060.000000,3170.000000,2886.161865,31276900
2019-09-12,3170.000000,3190.000000,3030.000000,3060.000000,2786.011230,33275300
2019-09-13,3070.000000,3110.000000,3030.000000,3080.000000,2804.220215,22800900
2019-09-16,3080.000000,3160.000000,3060.000000,3150.000000,2867.952637,25323800
2019-09-17,3150.000000,3170.000000,3060.000000,3110.000000,2831.534424,24949000
2019-09-18,3100.000000,3290.000000,3100.000000,3290.000000,2995.417236,32720000
2019-09-19,3270.000000,3460.000000,3220.000000,3270.000000,2977.208008,46086900
2019-09-20,3280.000000,3380.000000,3280.000000,3320.000000,3022.731201,73656200
2019-09-23,3290.000000,3330.000000,3170.000000,3200.000000,2913.475830,32296400
2019-09-24,3210.000000,3220.000000,3050.000000,3050.000000,2776.906494,29879700
2019-09-25,3050.000000,3080.000000,2980.000000,3060.000000,2786.011230,34566700
2019-09-26,3100.000000,3120.000000,3090.000000,3120.000000,2840.638916,29212000
2019-09-27,3120.000000,3220.000000,3080.000000,3160.000000,2877.057373,25631300
2019-09-30,3160.000000,3330.000000,3160.000000,3300.000000,3004.521973,28574300
2019-10-01,3300.000000,3310.000000,3130.000000,3160.000000,2877.057373,34759200
2019-10-02,3160.000000,3280.000000,3130.000000,3260.000000,2968.103516,28709600
2019-10-03,3260.000000,3390.000000,3160.000000,3340.000000,3040.940430,27706500
2019-10-04,3360.000000,3490.000000,3360.000000,3450.000000,3141.091309,27968700
2019-10-07,3480.000000,3630.000000,3470.000000,3620.000000,3295.869385,36244000
2019-10-08,3640.000000,4020.000000,3640.000000,3900.000000,3550.798828,65714200
2019-10-09,3870.000000,3890.000000,3670.000000,3800.000000,3459.752686,39599100
2019-10-10,3770.000000,3790.000000,3530.000000,3570.000000,3250.346436,36292800
2019-10-11,3570.000000,3650.000000,3560.000000,3590.000000,3268.555664,28554200
2019-10-14,3620.000000,3800.000000,3610.000000,3750.000000,3414.229492,33905100
2019-10-15,3790.000000,3890.000000,3760.000000,3840.000000,3496.170898,21441000
2019-10-16,3860.000000,3880.000000,3610.000000,3620.000000,3295.869385,31671700
2019-10-17,3660.000000,3810.000000,3620.000000,3670.000000,3341.392578,31238000
2019-10-18,3710.000000,3740.000000,3600.000000,3600.000000,3277.660156,29033700
2019-10-21,3670.000000,3670.000000,3530.000000,3580.000000,3259.451172,30218600
2019-10-22,3620.000000,3630.000000,3510.000000,3550.000000,3232.137207,30848600
2019-10-23,3570.000000,4000.000000,3570.000000,3810.000000,3468.857178,52143000
2019-10-24,3890.000000,3940.000000,3780.000000,3830.000000,3487.066650,34712200
2019-10-25,3820.000000,3860.000000,3680.000000,3720.000000,3386.915527,30698500
2019-10-28,3790.000000,3970.000000,3740.000000,3950.000000,3596.321533,30852100
2019-10-29,3950.000000,4190.000000,3810.000000,3820.000000,3477.961914,38563900
2019-10-30,3810.000000,4050.000000,3810.000000,4020.000000,3660.053955,35486500
2019-10-31,4050.000000,4100.000000,3830.000000,3840.000000,3496.170898,24501600
2019-11-01,3920.000000,3920.000000,3730.000000,3760.000000,3423.334229,22292200
2019-11-04,3810.000000,3920.000000,3760.000000,3870.000000,3523.484863,28761700
2019-11-05,3920.000000,4220.000000,3910.000000,4100.000000,3732.890869,33309800
2019-11-06,4100.000000,4190.000000,3970.000000,4030.000000,3669.158691,30041700
2019-11-07,4030.000000,4080.000000,3810.000000,3910.000000,3559.903320,31368700
2019-11-08,3880.000000,3990.000000,3840.000000,3960.000000,3605.426025,27754700
2019-11-11,3960.000000,4060.000000,3840.000000,3870.000000,3523.484863,21527400
2019-11-12,3910.000000,3920.000000,3870.000000,3900.000000,3550.798828,3215100
2019-11-13,3890.000000,4000.000000,3880.000000,4000.000000,3641.844727,6701000
2019-11-14,4000.000000,4050.000000,3860.000000,3880.000000,3532.589600,6594300
2019-11-15,3890.000000,3940.000000,3850.000000,3870.000000,3523.484863,5861500
2019-11-18,3870.000000,3910.000000,3730.000000,3800.000000,3459.752686,6373100
2019-11-19,3800.000000,3860.000000,3740.000000,3810.000000,3468.857178,5695400
2019-11-20,3850.000000,3890.000000,3770.000000,3830.000000,3487.066650,7289400
2019-11-21,3850.000000,3920.000000,3830.000000,3900.000000,3550.798828,6406900
2019-11-22,3900.000000,3900.000000,3790.000000,3800.000000,3459.752686,6500700
2019-11-25,3800.000000,3870.000000,3800.000000,3850.000000,3505.275635,3651100
2019-11-26,3880.000000,4010.000000,3810.000000,4010.000000,3650.948975,4306200
2019-11-27,3960.000000,3960.000000,3830.000000,3920.000000,3569.008057,4535200
2019-11-28,3940.000000,3940.000000,3850.000000,3900.000000,3550.798828,2393200
2019-11-29,3900.000000,3990.000000,3860.000000,3960.000000,3605.426025,4434000
2019-12-02,3960.000000,3960.000000,3870.000000,3930.000000,3578.112549,3275300
2019-12-03,3950.000000,4010.000000,3930.000000,4010.000000,3650.948975,5972900
2019-12-04,4000.000000,4000.000000,3900.000000,3900.000000,3550.798828,2759900
2019-12-05,3900.000000,3950.000000,3870.000000,3920.000000,3569.008057,2387300
2019-12-06,4000.000000,4000.000000,3900.000000,3940.000000,3587.217041,2689700
2019-12-09,3980.000000,3980.000000,3910.000000,3930.000000,3578.112549,2993000
2019-12-10,3970.000000,3980.000000,3930.000000,3970.000000,3614.530762,3619000
2019-12-11,4000.000000,4200.000000,3980.000000,4140.000000,3769.309326,11893800
2019-12-12,4190.000000,4300.000000,4070.000000,4080.000000,3714.681641,5740400
2019-12-13,3960.000000,4150.000000,3960.000000,4100.000000,3732.890869,4185200
2019-12-16,4100.000000,4170.000000,4050.000000,4090.000000,3723.786133,1480300
2019-12-17,4100.000000,4150.000000,4070.000000,4100.000000,3732.890869,5022200
2019-12-18,4100.000000,4130.000000,4050.000000,4090.000000,3723.786133,2433000
2019-12-19,4140.000000,4500.000000,4140.000000,4310.000000,3924.088135,9571100
2019-12-20,4310.000000,4400.000000,4230.000000,4290.000000,3905.878418,3128700
2019-12-23,4300.000000,4320.000000,4170.000000,4240.000000,3860.355469,2712900
2019-12-26,4300.000000,4300.000000,4200.000000,4240.000000,3860.355469,2708700
2019-12-27,4280.000000,4280.000000,4200.000000,4210.000000,3833.041504,1274500
2019-12-30,4240.000000,4390.000000,4210.000000,4250.000000,3869.459961,2918400
2020-01-02,4250.000000,4250.000000,4100.000000,4160.000000,3787.518555,2564000
2020-01-03,4200.000000,4200.000000,4100.000000,4100.000000,3732.890869,2720500
2020-01-06,4060.000000,4070.000000,3920.000000,3990.000000,3632.739990,5775600
2020-01-07,4000.000000,4200.000000,4000.000000,4190.000000,3814.832275,4454500
2020-01-08,4190.000000,4200.000000,4130.000000,4170.000000,3796.623291,2762600
2020-01-09,4200.000000,4270.000000,4190.000000,4250.000000,3869.459961,2565800
2020-01-10,4280.000000,4350.000000,4270.000000,4340.000000,3951.401855,2231500
2020-01-13,4340.000000,4370.000000,4280.000000,4320.000000,3933.192627,2017100
2020-01-14,4370.000000,4400.000000,4350.000000,4350.000000,3960.506348,6063700
2020-01-15,4380.000000,4400.000000,4330.000000,4400.000000,4006.029053,1000200
2020-01-16,4400.000000,4440.000000,4360.000000,4380.000000,3987.820313,1587800
2020-01-17,4380.000000,4410.000000,4360.000000,4390.000000,3996.924805,2137200
2020-01-20,4400.000000,4460.000000,4330.000000,4450.000000,4051.551758,2086500
2020-01-21,4450.000000,4550.000000,4430.000000,4500.000000,4097.075195,2963000
2020-01-22,4500.000000,5000.000000,4500.000000,4650.000000,4233.644531,6472000
2020-01-23,4730.000000,4980.000000,4680.000000,4700.000000,4279.167480,5911800
2020-01-24,4770.000000,4960.000000,4700.000000,4890.000000,4452.155273,2691600
2020-01-27,4890.000000,5125.000000,4880.000000,5050.000000,4597.829102,2949300
2020-01-28,5050.000000,5050.000000,4750.000000,4780.000000,4352.004883,6592900
2020-01-29,4780.000000,4840.000000,4400.000000,4570.000000,4160.807617,11161300
2020-01-30,4580.000000,4730.000000,4490.000000,4520.000000,4115.284180,7019600
2020-01-31,4540.000000,4640.000000,4410.000000,4410.000000,4015.133789,5459300
2020-02-03,4310.000000,4730.000000,4200.000000,4710.000000,4288.271973,6897600
2020-02-04,4730.000000,4840.000000,4650.000000,4680.000000,4260.958496,5618200
2020-02-05,4720.000000,4850.000000,4700.000000,4810.000000,4379.318359,5326400
2020-02-06,4850.000000,4900.000000,4650.000000,4680.000000,4260.958496,4101700
2020-02-07,4680.000000,4720.000000,4590.000000,4630.000000,4215.435547,2391000
2020-02-10,4630.000000,4630.000000,4500.000000,4510.000000,4106.179688,3767300
2020-02-11,4540.000000,4850.000000,4540.000000,4850.000000,4415.736816,6411000
2020-02-12,4850.000000,4860.000000,4650.000000,4660.000000,4242.749023,7062400
2020-02-13,4730.000000,4800.000000,4370.000000,4450.000000,4051.551758,11364700
2020-02-14,4450.000000,4460.000000,4330.000000,4390.000000,3996.924805,6868100
2020-02-17,4400.000000,4460.000000,4340.000000,4360.000000,3969.611084,6451900
2020-02-18,4370.000000,4450.000000,4360.000000,4370.000000,3978.715576,3605000
2020-02-19,4370.000000,4410.000000,4250.000000,4300.000000,3914.982910,4639000
2020-02-20,4320.000000,4370.000000,4320.000000,4350.000000,3960.506348,3931600
2020-02-21,4360.000000,4370.000000,4290.000000,4330.000000,3942.297119,3883200
2020-02-24,4340.000000,4350.000000,4210.000000,4250.000000,3869.459961,6741900
2020-02-25,4250.000000,4290.000000,4110.000000,4150.000000,3778.414063,5438300
2020-02-26,4150.000000,4240.000000,4140.000000,4200.000000,3823.937012,6763700
2020-02-27,4220.000000,4240.000000,4010.000000,4040.000000,3678.263184,9309400
2020-02-28,3990.000000,3990.000000,3700.000000,3760.000000,3423.334229,11319300
2020-03-02,3760.000000,3820.000000,3560.000000,3620.000000,3295.869385,9654800
2020-03-03,3690.000000,4100.000000,3690.000000,3830.000000,3487.066650,10306700
2020-03-04,3830.000000,4000.000000,3830.000000,3960.000000,3605.426025,6734400
2020-03-05,4070.000000,4190.000000,4040.000000,4060.000000,3696.472412,16232500
2020-03-06,4070.000000,4140.000000,4000.000000,4090.000000,3723.786133,13924100
2020-03-09,4050.000000,4050.000000,3710.000000,3780.000000,3441.543213,7471200
2020-03-10,3780.000000,3900.000000,3780.000000,3860.000000,3514.380127,7413100
2020-03-11,3890.000000,3920.000000,3600.000000,3700.000000,3368.706543,6061500
2020-03-12,3700.000000,3700.000000,3450.000000,3480.000000,3168.405029,12496500
2020-03-13,3440.000000,3590.000000,3240.000000,3400.000000,3095.568115,7469800
2020-03-16,3400.000000,3440.000000,3170.000000,3170.000000,2886.161865,6053100
2020-03-17,3100.000000,3170.000000,2950.000000,2950.000000,2685.860596,3688800
2020-03-18,2950.000000,2990.000000,2750.000000,2750.000000,2503.768311,5065100
2020-03-19,2700.000000,2700.000000,2560.000000,2560.000000,2330.780518,281600
2020-03-20,2520.000000,2560.000000,2390.000000,2430.000000,2212.420654,15056500
2020-03-23,2400.000000,2410.000000,2260.000000,2260.000000,2057.642090,644200
2020-03-24,2260.000000,2260.000000,2110.000000,2110.000000,1921.073120,1683000
2020-03-26,2100.000000,2410.000000,1965.000000,2270.000000,2066.747070,41144900
2020-03-27,2320.000000,2660.000000,2320.000000,2450.000000,2230.629883,38483300
2020-03-30,2440.000000,2480.000000,2280.000000,2280.000000,2075.851563,17163200
2020-03-31,2280.000000,2350.000000,2130.000000,2130.000000,1939.282349,29735900
2020-04-01,2130.000000,2220.000000,1985.000000,1985.000000,1807.265381,20658100
2020-04-02,1980.000000,1980.000000,1850.000000,1920.000000,1748.085449,34093500
2020-04-03,1920.000000,1980.000000,1790.000000,1805.000000,1643.382446,24533500
2020-04-06,1805.000000,2240.000000,1800.000000,2230.000000,2030.328369,56956400
2020-04-07,2270.000000,2780.000000,2270.000000,2780.000000,2531.082031,82305500
2020-04-08,2880.000000,2970.000000,2600.000000,2660.000000,2421.826904,56848100
2020-04-09,2720.000000,2950.000000,2640.000000,2940.000000,2676.756104,48356900
2020-04-13,2940.000000,2940.000000,2740.000000,2740.000000,2494.663818,60607900
2020-04-14,2700.000000,2700.000000,2550.000000,2550.000000,2321.675781,26842900
2020-04-15,2580.000000,2620.000000,2380.000000,2380.000000,2166.897461,27327800
2020-04-16,2330.000000,2340.000000,2220.000000,2220.000000,2021.223877,11638000
2020-04-17,2220.000000,2380.000000,2070.000000,2310.000000,2103.165527,162220000
2020-04-20,2310.000000,2390.000000,2160.000000,2200.000000,2003.014526,52672200
2020-04-21,2150.000000,2180.000000,2050.000000,2050.000000,1866.445435,33292900
2020-04-22,2020.000000,2190.000000,1950.000000,2160.000000,1966.596313,74756700
2020-04-23,2200.000000,2320.000000,2160.000000,2240.000000,2039.433105,63315900
2020-04-24,2230.000000,2230.000000,2090.000000,2090.000000,1902.864014,32379600
2020-04-27,2100.000000,2110.000000,1955.000000,1995.000000,1856.339233,38256000
2020-04-28,1995.000000,2020.000000,1875.000000,1900.000000,1767.942017,52772100
2020-04-29,1930.000000,1975.000000,1900.000000,1910.000000,1777.246948,57027900
2020-04-30,1935.000000,2300.000000,1930.000000,2190.000000,2037.786011,113835300
2020-05-04,2150.000000,2370.000000,2050.000000,2360.000000,2195.970215,121814400
2020-05-05,2360.000000,2520.000000,2310.000000,2460.000000,2289.019531,67952300
2020-05-06,2460.000000,2500.000000,2290.000000,2290.000000,2130.835205,28828100
2020-05-08,2310.000000,2360.000000,2170.000000,2320.000000,2158.750244,31311700
2020-05-11,2350.000000,2450.000000,2340.000000,2370.000000,2205.275146,27668600
2020-05-12,2370.000000,2390.000000,2220.000000,2250.000000,2093.615479,17682000
2020-05-13,2250.000000,2340.000000,2170.000000,2200.000000,2047.090698,20414600
2020-05-14,2180.000000,2280.000000,2070.000000,2080.000000,1935.431396,23449600
2020-05-15,2130.000000,2170.000000,2020.000000,2080.000000,1935.431396,19931200
2020-05-18,2100.000000,2230.000000,2060.000000,2230.000000,2075.005615,23106900
2020-05-19,2300.000000,2430.000000,2280.000000,2410.000000,2242.494873,50168300
2020-05-20,2410.000000,2420.000000,2280.000000,2330.000000,2168.055176,25005700
2020-05-26,2360.000000,2380.000000,2300.000000,2360.000000,2195.970215,13710000
2020-05-27,2390.000000,2520.000000,2350.000000,2520.000000,2344.849609,65336100
2020-05-28,2500.000000,2740.000000,2500.000000,2700.000000,2512.338623,37973800
2020-05-29,2700.000000,2880.000000,2620.000000,2880.000000,2679.828125,33725300
2020-06-02,2880.000000,3240.000000,2870.000000,3050.000000,2838.012207,53013800
2020-06-03,3120.000000,3180.000000,2980.000000,3100.000000,2884.537109,32431100
2020-06-04,3150.000000,3180.000000,3100.000000,3150.000000,2931.061523,15753100
2020-06-05,3140.000000,3200.000000,3020.000000,3170.000000,2949.671631,14190600
2020-06-08,3240.000000,3400.000000,3200.000000,3380.000000,3145.075684,14369400
2020-06-09,3380.000000,3480.000000,3160.000000,3180.000000,2958.976563,11790500
2020-06-10,3170.000000,3330.000000,2960.000000,3000.000000,2791.487305,18727700
2020-06-11,2950.000000,3140.000000,2870.000000,3130.000000,2912.451904,11675900
2020-06-12,3060.000000,3270.000000,2970.000000,3190.000000,2968.281738,18066800
2020-06-15,3160.000000,3270.000000,3050.000000,3080.000000,2865.927002,11853100
2020-06-16,3130.000000,3230.000000,3130.000000,3160.000000,2940.366455,14562500
2020-06-17,3180.000000,3330.000000,3150.000000,3260.000000,3033.416260,30533300
2020-06-18,3260.000000,3280.000000,3170.000000,3250.000000,3024.111328,16054200
2020-06-19,3240.000000,3330.000000,3230.000000,3270.000000,3042.721191,11605400
2020-06-22,3270.000000,3300.000000,3200.000000,3240.000000,3014.806396,6386000
2020-06-23,3220.000000,3250.000000,3100.000000,3160.000000,2940.366455,10311800
2020-06-24,3160.000000,3250.000000,3160.000000,3220.000000,2996.196533,8689100
2020-06-25,3160.000000,3200.000000,3100.000000,3100.000000,2884.537109,12159500
2020-06-26,3110.000000,3180.000000,3060.000000,3060.000000,2847.317139,10742900
2020-06-29,3040.000000,3160.000000,3010.000000,3160.000000,2940.366455,8512300
2020-06-30,3190.000000,3230.000000,3180.000000,3180.000000,2958.976563,6667700
2020-07-01,3200.000000,3210.000000,3110.000000,3130.000000,2912.451904,6295100
2020-07-02,3130.000000,3180.000000,3100.000000,3140.000000,2921.756836,10462800
2020-07-03,3150.000000,3180.000000,3110.000000,3140.000000,2921.756836,6558300
2020-07-06,3150.000000,3220.000000,3140.000000,3140.000000,2921.756836,6922700
2020-07-07,3160.000000,3170.000000,3080.000000,3090.000000,2875.232178,6458000
2020-07-08,3090.000000,3300.000000,3090.000000,3220.000000,2996.196533,18230300
2020-07-09,3250.000000,3280.000000,3210.000000,3220.000000,2996.196533,7246600
2020-07-10,3210.000000,3220.000000,3160.000000,3200.000000,2977.586670,6628200
2020-07-13,3200.000000,3240.000000,3200.000000,3210.000000,2986.891602,5411800
2020-07-14,3230.000000,3260.000000,3200.000000,3210.000000,2986.891602,11408400
2020-07-15,3230.000000,3330.000000,3210.000000,3220.000000,2996.196533,20185100
2020-07-16,3260.000000,3260.000000,3190.000000,3190.000000,2968.281738,6901600
2020-07-17,3200.000000,3210.000000,3140.000000,3190.000000,2968.281738,6116800
2020-07-20,3190.000000,3200.000000,3150.000000,3160.000000,2940.366455,4500400
2020-07-21,3160.000000,3200.000000,3160.000000,3200.000000,2977.586670,5984400
2020-07-22,3200.000000,3300.000000,3160.000000,3210.000000,2986.891602,27460800
2020-07-23,3250.000000,3270.000000,3200.000000,3250.000000,3024.111328,14830600
2020-07-24,3250.000000,3250.000000,3160.000000,3190.000000,2968.281738,6080500
2020-07-27,3210.000000,3250.000000,3150.000000,3180.000000,2958.976563,3212200
2020-07-28,3190.000000,3240.000000,3190.000000,3240.000000,3014.806396,5784200
2020-07-29,3240.000000,3530.000000,3200.000000,3430.000000,3191.600586,52035200
2020-07-30,3430.000000,3490.000000,3380.000000,3450.000000,3210.210449,25228900
2020-08-03,3450.000000,3500.000000,3210.000000,3410.000000,3172.990479,20860700
2020-08-04,3410.000000,3650.000000,3310.000000,3630.000000,3377.699707,20842000
2020-08-05,3650.000000,3660.000000,3510.000000,3580.000000,3331.175049,15364200
2020-08-06,3600.000000,3610.000000,3570.000000,3600.000000,3349.784668,5889900
2020-08-07,3600.000000,3630.000000,3570.000000,3620.000000,3368.394775,7794000
2020-08-10,3640.000000,3890.000000,3620.000000,3870.000000,3601.018799,23811500
2020-08-11,3860.000000,3950.000000,3810.000000,3860.000000,3591.713623,8955300
2020-08-12,3870.000000,4050.000000,3870.000000,4020.000000,3740.593018,9620200
2020-08-13,4020.000000,4140.000000,3980.000000,4010.000000,3731.288330,7011300
2020-08-14,4010.000000,4030.000000,3800.000000,3870.000000,3601.018799,7528900
2020-08-18,3870.000000,3910.000000,3830.000000,3850.000000,3582.408691,5449400
2020-08-19,3850.000000,3970.000000,3850.000000,3870.000000,3601.018799,7557200
2020-08-24,3870.000000,3910.000000,3760.000000,3770.000000,3507.969238,11714200
2020-08-25,3780.000000,3810.000000,3700.000000,3740.000000,3480.054199,10140200
2020-08-26,3750.000000,3930.000000,3740.000000,3890.000000,3619.628662,21729900
2020-08-27,3910.000000,3940.000000,3850.000000,3860.000000,3591.713623,6053400
2020-08-28,3860.000000,3900.000000,3830.000000,3830.000000,3563.798828,5006100
2020-08-31,3830.000000,3900.000000,3570.000000,3900.000000,3628.933594,12276700
2020-09-01,3870.000000,3900.000000,3750.000000,3770.000000,3507.969238,7298900
2020-09-02,3770.000000,3870.000000,3750.000000,3790.000000,3526.579102,7563400
2020-09-03,3800.000000,3840.000000,3780.000000,3800.000000,3535.884033,8120500
2020-09-04,3780.000000,3780.000000,3650.000000,3750.000000,3489.359375,5793600
2020-09-07,3790.000000,3790.000000,3700.000000,3710.000000,3452.139404,6873100
2020-09-08,3710.000000,3770.000000,3710.000000,3750.000000,3489.359375,2314100
2020-09-09,3700.000000,3760.000000,3650.000000,3650.000000,3396.309814,18829100
2020-09-10,3450.000000,3450.000000,3400.000000,3400.000000,3163.685791,20253500
2020-09-11,3170.000000,3410.000000,3170.000000,3380.000000,3145.075684,25714600
2020-09-14,3450.000000,3510.000000,3400.000000,3460.000000,3219.515381,13071000
2020-09-15,3470.000000,3490.000000,3320.000000,3380.000000,3145.075684,7429000
2020-09-16,3380.000000,3410.000000,3360.000000,3410.000000,3172.990479,7226300
2020-09-17,3420.000000,3470.000000,3350.000000,3370.000000,3135.770752,6097400
2020-09-18,3370.000000,3400.000000,3350.000000,3390.000000,3154.380859,3461300
2020-09-21,3360.000000,3360.000000,3240.000000,3260.000000,3033.416260,14198000
2020-09-22,3240.000000,3290.000000,3150.000000,3220.000000,2996.196533,5708000
2020-09-23,3290.000000,3300.000000,3140.000000,3210.000000,2986.891602,9376600
2020-09-24,3180.000000,3180.000000,2990.000000,3040.000000,2828.707275,11042300
2020-09-25,3020.000000,3130.000000,2970.000000,3090.000000,2875.232178,10802600
2020-09-28,3120.000000,3170.000000,3070.000000,3100.000000,2884.537109,4229700
2020-09-29,3150.000000,3160.000000,3050.000000,3090.000000,2875.232178,3082900
2020-09-30,3140.000000,3400.000000,3070.000000,3280.000000,3052.026123,8333700
2020-10-01,3320.000000,3370.000000,3210.000000,3350.000000,3117.160889,9032800
2020-10-02,3380.000000,3450.000000,3240.000000,3350.000000,3117.160889,9501200
2020-10-05,3350.000000,3390.000000,3350.000000,3360.000000,3126.465820,1672600
2020-10-06,3370.000000,3430.000000,3350.000000,3380.000000,3145.075684,6098200
2020-10-07,3350.000000,3380.000000,3270.000000,3300.000000,3070.635986,4170600
2020-10-08,3320.000000,3350.000000,3300.000000,3330.000000,3098.551025,1858800
2020-10-09,3320.000000,3430.000000,3310.000000,3420.000000,3182.295654,5042100
2020-10-12,3470.000000,3600.000000,3470.000000,3590.000000,3340.479736,15972100
2020-10-13,3640.000000,3820.000000,3580.000000,3780.000000,3517.274170,18370700
2020-10-14,3800.000000,3890.000000,3750.000000,3780.000000,3517.274170,23181700
2020-10-15,3790.000000,3820.000000,3760.000000,3800.000000,3535.884033,9013800
2020-10-16,3790.000000,3800.000000,3670.000000,3740.000000,3480.054199,8393100
2020-10-19,3760.000000,3770.000000,3660.000000,3700.000000,3442.834473,4592600
2020-10-20,3700.000000,3800.000000,3700.000000,3750.000000,3489.359375,4882300
2020-10-21,3760.000000,3850.000000,3760.000000,3830.000000,3563.798828,9209400
2020-10-22,3850.000000,4050.000000,3850.000000,4050.000000,3768.507813,22677900
2020-10-23,4040.000000,4040.000000,3820.000000,3910.000000,3638.238770,9012500
2020-10-26,3900.000000,3910.000000,3750.000000,3830.000000,3563.798828,5939800
2020-10-27,3750.000000,3880.000000,3660.000000,3700.000000,3442.834473,14539000
2020-11-02,3700.000000,3800.000000,3600.000000,3790.000000,3526.579102,5939500
2020-11-03,3830.000000,3880.000000,3790.000000,3840.000000,3573.104004,5535300
2020-11-04,3830.000000,3860.000000,3680.000000,3710.000000,3452.139404,10699700
2020-11-05,3790.000000,3800.000000,3730.000000,3790.000000,3526.579102,5831000
2020-11-06,3840.000000,3980.000000,3830.000000,3930.000000,3656.848389,13851400
2020-11-09,4000.000000,4040.000000,3890.000000,3890.000000,3619.628662,3334000
2020-11-10,3980.000000,4480.000000,3970.000000,4400.000000,4094.181396,24471400
2020-11-11,4410.000000,4410.000000,4240.000000,4300.000000,4001.131836,8893300
2020-11-12,4320.000000,4350.000000,4250.000000,4280.000000,3982.521973,6732800
2020-11-13,4280.000000,4440.000000,4240.000000,4390.000000,4084.876709,17316300
2020-11-16,4450.000000,4470.000000,4360.000000,4390.000000,4084.876709,2977000
2020-11-17,4400.000000,4400.000000,4310.000000,4310.000000,4010.436768,3766300
2020-11-18,4310.000000,4340.000000,4200.000000,4230.000000,3935.997314,6881100
2020-11-19,4230.000000,4320.000000,4160.000000,4210.000000,3917.387451,5518700
2020-11-20,4210.000000,4250.000000,4080.000000,4100.000000,3815.032715,8160800
2020-11-23,4100.000000,4270.000000,4080.000000,4260.000000,3963.912109,8740700
2020-11-24,4290.000000,4310.000000,4250.000000,4280.000000,3982.521973,5688500
2020-11-25,4320.000000,4350.000000,4250.000000,4340.000000,4038.351563,11803500
2020-11-26,4340.000000,4390.000000,4250.000000,4270.000000,3973.217041,6842900
2020-11-27,4280.000000,4320.000000,4220.000000,4240.000000,3945.302246,5545900
2020-11-30,4240.000000,4250.000000,4100.000000,4130.000000,3842.947754,8761000
2020-12-01,4210.000000,4250.000000,4110.000000,4130.000000,3842.947754,9795100
2020-12-02,4130.000000,4330.000000,4120.000000,4270.000000,3973.217041,13123100
2020-12-03,4300.000000,4300.000000,4190.000000,4220.000000,3926.692383,12576400
2020-12-04,4220.000000,4250.000000,4120.000000,4170.000000,3880.167725,9926300
2020-12-07,4180.000000,4230.000000,4180.000000,4200.000000,3908.082275,5768800
2020-12-08,4200.000000,4210.000000,4000.000000,4000.000000,3721.983398,23652600
2020-12-10,4010.000000,4050.000000,3850.000000,3890.000000,3619.628662,30922500
2020-12-11,3910.000000,4060.000000,3900.000000,3980.000000,3703.373291,12930400
2020-12-14,4000.000000,4030.000000,3920.000000,3980.000000,3703.373291,10318700
2020-12-15,3980.000000,4000.000000,3950.000000,4000.000000,3721.983398,5028200
2020-12-16,4030.000000,4090.000000,3980.000000,3990.000000,3712.678467,19816900
2020-12-17,4020.000000,4020.000000,3960.000000,3980.000000,3703.373291,7539100
2020-12-18,3980.000000,3980.000000,3880.000000,3900.000000,3628.933594,12434000
2020-12-21,3910.000000,3930.000000,3750.000000,3770.000000,3507.969238,26187000
2020-12-22,3770.000000,3780.000000,3510.000000,3560.000000,3312.565186,30203100
2020-12-23,3580.000000,3920.000000,3580.000000,3900.000000,3628.933594,28020700
2020-12-28,3930.000000,3960.000000,3800.000000,3860.000000,3591.713623,10421900
2020-12-29,3900.000000,3910.000000,3810.000000,3840.000000,3573.104004,8583900
2020-12-30,3840.000000,3870.000000,3710.000000,3750.000000,3489.359375,6538600
2021-01-04,3800.000000,3950.000000,3720.000000,3930.000000,3656.848389,12279400
2021-01-05,3880.000000,3940.000000,3850.000000,3880.000000,3610.323730,4736600
2021-01-06,3880.000000,3910.000000,3770.000000,3810.000000,3545.188965,10402300
2021-01-07,3830.000000,3880.000000,3820.000000,3860.000000,3591.713623,12133100
2021-01-08,3900.000000,3900.000000,3750.000000,3790.000000,3526.579102,12194600
2021-01-11,3800.000000,3830.000000,3700.000000,3740.000000,3480.054199,17058700
2021-01-12,3750.000000,3800.000000,3730.000000,3750.000000,3489.359375,11041900
2021-01-13,3750.000000,3790.000000,3700.000000,3720.000000,3461.444336,10904200
2021-01-14,3720.000000,3730.000000,3630.000000,3660.000000,3405.614746,21759400
2021-01-15,3660.000000,3680.000000,3600.000000,3630.000000,3377.699707,11919800
2021-01-18,3640.000000,3700.000000,3520.000000,3570.000000,3321.870117,8142700
2021-01-19,3570.000000,3630.000000,3470.000000,3600.000000,3349.784668,19133500
